=== 종목 배치 적재 (GICS 계층화) ===

모드: cron (sector_id 재시도)

  섹터 매핑 테이블 로드 중...
  gics_yfinance_map: 176건, sectors L1: 12건, sectors 전체: 220건

[cron] sector_id 미설정 종목 조회 중...
  대상: 10798개

  [5753/10798] ONIT (US): sector_id=144
  [5754/10798] ONL (US): sector_id=263
  [5755/10798] ONON (US): sector_id=168
  [5756/10798] ONT (US): sector_id=216
  [5757/10798] ONTO (US): sector_id=127
  [5758/10798] OOMA (US): sector_id=119
  [5759/10798] OPAD (US): sector_id=271
  [5760/10798] OPFI (US): sector_id=146
  [5761/10798] OPLN (US): sector_id=182
  [5762/10798] OPP (US): null (매핑 실패)
  [5763/10798] OPTU (US): sector_id=197
  [5764/10798] OPY (US): sector_id=149
  [5765/10798] OR (US): sector_id=241
  [5766/10798] ORA (US): sector_id=259
  [5767/10798] ORC (US): sector_id=151
  [5768/10798] ORCL (US): sector_id=120
  [5769/10798] ORI (US): sector_id=155
  [5770/10798] ORN (US): sector_id=208
  [5771/10798] OSCR (US): sector_id=136
  [5772/10798] OSG (US): sector_id=154
  [5773/10798] OSK (US): sector_id=212
  [5774/10798] OTF (US): sector_id=147
  [5775/10798] OTIS (US): sector_id=213
  [5776/10798] OUT (US): sector_id=267
  [5777/10798] OVV (US): sector_id=249
  [5778/10798] OWL (US): sector_id=147
  [5779/10798] OWLT (US): sector_id=132
  [5780/10798] OXM (US): sector_id=167
  [5781/10798] OXY (US): sector_id=249
  [5782/10798] P (US): sector_id=122
  [5783/10798] PAAS (US): sector_id=241
  [5784/10798] PAC (US): sector_id=227
  [5785/10798] PACK (US): sector_id=236
  [5786/10798] PACS (US): sector_id=135
  [5787/10798] PAG (US): sector_id=182
  [5788/10798] PAGS (US): sector_id=120
  [5789/10798] PAI (US): sector_id=147
  [5790/10798] PAII (US): sector_id=142
  [5791/10798] PAM (US): ERROR — The read operation timed out
  [5792/10798] PAR (US): sector_id=119
  [5793/10798] PARR (US): sector_id=251
  [5794/10798] PATH (US): sector_id=120
  [5795/10798] PAXS (US): sector_id=147
  [5796/10798] PAY (US): sector_id=120
  [5797/10798] PAYC (US): sector_id=119
  [5798/10798] PB (US): sector_id=139
  [5799/10798] PBA (US): sector_id=252
  [5800/10798] PBF (US): sector_id=251
  [5801/10798] PBH (US): sector_id=130
  [5802/10798] PBI (US): sector_id=223
  [5803/10798] PBR (US): sector_id=250
  [5804/10798] PBT (US): sector_id=252
  [5805/10798] PCF (US): sector_id=147
  [5806/10798] PCG (US): sector_id=254
  [5807/10798] PCM (US): sector_id=147
  [5808/10798] PCN (US): sector_id=147
  [5809/10798] PCOR (US): sector_id=119
  [5810/10798] PCQ (US): sector_id=147
  [5811/10798] PD (US): sector_id=119
  [5812/10798] PDCC (US): sector_id=147
  [5813/10798] PDI (US): sector_id=147
  [5814/10798] PDM (US): sector_id=263
  [5815/10798] PDO (US): sector_id=147
  [5816/10798] PDPA (US): sector_id=147
  [5817/10798] PDS (US): sector_id=247
  [5818/10798] PDT (US): sector_id=147
  [5819/10798] PDX (US): sector_id=147
  [5820/10798] PEB (US): sector_id=262
  [5821/10798] PEN (US): sector_id=132
  [5822/10798] PEO (US): null (매핑 실패)
  [5823/10798] PERF (US): sector_id=119
  [5824/10798] PEW (US): sector_id=206
  [5825/10798] PFD (US): sector_id=147
  [5826/10798] PFE (US): sector_id=130
  [5827/10798] PFGC (US): sector_id=191
  [5828/10798] PFH (US): null (매핑 실패)
  [5829/10798] PFL (US): sector_id=147
  [5830/10798] PFLT (US): sector_id=147
  [5831/10798] PFN (US): sector_id=147
  [5832/10798] PFO (US): sector_id=147
  [5833/10798] PFS (US): sector_id=139
  [5834/10798] PFSI (US): sector_id=144
  [5835/10798] PG (US): sector_id=194
  [5836/10798] PGP (US): sector_id=147
  [5837/10798] PGR (US): sector_id=155
  [5838/10798] PGZ (US): sector_id=147
  [5839/10798] PH (US): sector_id=213
  [5840/10798] PHG (US): sector_id=132
  [5841/10798] PHI (US): sector_id=197
  [5842/10798] PHIN (US): sector_id=157
  [5843/10798] PHK (US): sector_id=147
  [5844/10798] PHM (US): sector_id=163
  [5845/10798] PHR (US): sector_id=137
  [5846/10798] PII (US): sector_id=166
  [5847/10798] PIM (US): sector_id=147
  [5848/10798] PINE (US): sector_id=266
  [5849/10798] PINS (US): sector_id=205
  [5850/10798] PIPR (US): sector_id=149
  [5851/10798] PJT (US): sector_id=149
  [5852/10798] PK (US): sector_id=262
  [5853/10798] PKE (US): sector_id=206
  [5854/10798] PKG (US): sector_id=236
  [5855/10798] PKX (US): sector_id=244
  [5856/10798] PL (US): sector_id=206
  [5857/10798] PLD (US): sector_id=261
  [5858/10798] PLGO (US): sector_id=154
  [5859/10798] PLNT (US): sector_id=166
  [5860/10798] PLOW (US): sector_id=157
  [5861/10798] PM (US): sector_id=189
  [5862/10798] PML (US): sector_id=147
  [5863/10798] PMM (US): sector_id=147
  [5864/10798] PMO (US): sector_id=147
  [5865/10798] PMT (US): sector_id=151
  [5866/10798] PMTU (US): null (매핑 실패)
  [5867/10798] PMTV (US): null (매핑 실패)
  [5868/10798] PMTW (US): null (매핑 실패)
  [5869/10798] PNC (US): sector_id=139
  [5870/10798] PNFP (US): sector_id=139
  [5871/10798] PNI (US): sector_id=147
  [5872/10798] PNNT (US): sector_id=147
  [5873/10798] PNR (US): sector_id=213
  [5874/10798] PNW (US): sector_id=254
  [5875/10798] POR (US): sector_id=254
  [5876/10798] POST (US): sector_id=188
  [5877/10798] PPG (US): sector_id=234
  [5878/10798] PPL (US): sector_id=254
  [5879/10798] PPLC (US): sector_id=254
  [5880/10798] PPT (US): sector_id=147
  [5881/10798] PR (US): sector_id=249
  [5882/10798] PRA (US): sector_id=155
  [5883/10798] PRG (US): sector_id=143
  [5884/10798] PRGO (US): sector_id=130
  [5885/10798] PRH (US): null (매핑 실패)
  [5886/10798] PRI (US): sector_id=153
  [5887/10798] PRIM (US): sector_id=208
  [5888/10798] PRKS (US): sector_id=166
  [5889/10798] PRLB (US): sector_id=213
  [5890/10798] PRM (US): sector_id=234
  [5891/10798] PRS (US): null (매핑 실패)
  [5892/10798] PRSU (US): sector_id=175
  [5893/10798] PRT (US): sector_id=249
  [5894/10798] PRU (US): sector_id=153
  [5895/10798] PS (US): sector_id=147
  [5896/10798] PSA (US): sector_id=261
  [5897/10798] PSBD (US): sector_id=147
  [5898/10798] PSF (US): sector_id=147
  [5899/10798] PSFE (US): sector_id=120
  [5900/10798] PSN (US): sector_id=116
  [5901/10798] PSO (US): null (매핑 실패)
  [5902/10798] PSQH (US): sector_id=119
  [5903/10798] PSTL (US): sector_id=263
  [5904/10798] PSUS (US): sector_id=147
  [5905/10798] PSX (US): sector_id=251
  [5906/10798] PTA (US): sector_id=147
  [5907/10798] PTY (US): sector_id=147
  [5908/10798] PUK (US): sector_id=153
  [5909/10798] PUMP (US): sector_id=248
  [5910/10798] PVH (US): sector_id=167
  [5911/10798] PVL (US): sector_id=249
  [5912/10798] PWR (US): sector_id=208
  [5913/10798] PXED (US): sector_id=174
  [5914/10798] PYT (US): null (매핑 실패)
  [5915/10798] Q (US): sector_id=127
  [5916/10798] QBTS (US): sector_id=122
  [5917/10798] QGEN (US): sector_id=131
  [5918/10798] QRED (US): sector_id=142
  [5919/10798] QSR (US): sector_id=173
  [5920/10798] QTWO (US): sector_id=119
  [5921/10798] QUAD (US): sector_id=218
  [5922/10798] PEG (US): sector_id=254
  [5923/10798] PRMB (US): sector_id=186
  [5924/10798] NUVB (US): ERROR — The read operation timed out
  [5925/10798] NUV (US): sector_id=147
  [5926/10798] NUS (US): sector_id=194
  [5927/10798] NUE (US): sector_id=244
  [5928/10798] NU (US): sector_id=139
  [5929/10798] NTZ (US): sector_id=162
  [5930/10798] NTST (US): sector_id=266
  [5931/10798] NTR (US): sector_id=232
  [5932/10798] MAIN (US): sector_id=147
  [5933/10798] NATL (US): sector_id=119
  [5934/10798] MANE (US): sector_id=129
  [5935/10798] MANU (US): sector_id=203
  [5936/10798] MAS (US): sector_id=207
  [5937/10798] MATV (US): sector_id=234
  [5938/10798] MATX (US): sector_id=225
  [5939/10798] MAX (US): sector_id=205
  [5940/10798] MBC (US): sector_id=162
  [5941/10798] MBI (US): sector_id=154
  [5942/10798] MC (US): sector_id=149
  [5943/10798] MCB (US): sector_id=139
  [5944/10798] MCD (US): sector_id=173
  [5945/10798] MCI (US): sector_id=147
  [5946/10798] MCK (US): sector_id=134
  [5947/10798] MCN (US): sector_id=147
  [5948/10798] MCO (US): sector_id=150
  [5949/10798] MCR (US): sector_id=147
  [5950/10798] MCS (US): sector_id=203
  [5951/10798] MCY (US): sector_id=155
  [5952/10798] MD (US): sector_id=135
  [5953/10798] MDA (US): sector_id=206
  [5954/10798] MDT (US): sector_id=132
  [5955/10798] MDU (US): null (매핑 실패)
  [5956/10798] MDV (US): sector_id=261
  [5957/10798] MEC (US): sector_id=213
  [5958/10798] MED (US): sector_id=175
  [5959/10798] MEGI (US): sector_id=147
  [5960/10798] MEI (US): sector_id=124
  [5961/10798] MET (US): sector_id=153
  [5962/10798] MFA (US): sector_id=151
  [5963/10798] MFAN (US): null (매핑 실패)
  [5964/10798] MFAO (US): null (매핑 실패)
  [5965/10798] MFC (US): sector_id=153
  [5966/10798] MFG (US): sector_id=139
  [5967/10798] MFM (US): sector_id=147
  [5968/10798] MG (US): sector_id=219
  [5969/10798] MGA (US): sector_id=157
  [5970/10798] MGF (US): sector_id=147
  [5971/10798] MGM (US): sector_id=170
  [5972/10798] MGR (US): null (매핑 실패)
  [5973/10798] MAGN (US): sector_id=194
  [5974/10798] MAC (US): sector_id=266
  [5975/10798] UZF (US): null (매핑 실패)
  [5976/10798] VEL (US): sector_id=144
  [5977/10798] VET (US): sector_id=249
  [5978/10798] VFC (US): sector_id=167
  [5979/10798] VG (US): sector_id=252
  [5980/10798] VGI (US): sector_id=147
  [5981/10798] VGM (US): sector_id=147
  [5982/10798] VGNT (US): sector_id=157
  [5983/10798] VHI (US): sector_id=231
  [5984/10798] VIA (US): sector_id=119
  [5985/10798] VICI (US): null (매핑 실패)
  [5986/10798] VIK (US): sector_id=175
  [5987/10798] VIPS (US): sector_id=177
  [5988/10798] VIRT (US): sector_id=149
  [5989/10798] VIST (US): sector_id=249
  [5990/10798] VIV (US): sector_id=197
  [5991/10798] VKQ (US): sector_id=147
  [5992/10798] VLN (US): sector_id=128
  [5993/10798] VLO (US): sector_id=251
  [5994/10798] VLRS (US): sector_id=224
  [5995/10798] VLT (US): sector_id=147
  [5996/10798] VLTO (US): sector_id=216
  [5997/10798] VMC (US): sector_id=235
  [5998/10798] VMI (US): sector_id=211
  [5999/10798] VMO (US): sector_id=147
  [6000/10798] VNO (US): sector_id=263
  [6001/10798] VNT (US): null (매핑 실패)
  [6002/10798] VOC (US): null (매핑 실패)
  [6003/10798] VOYA (US): sector_id=141
  [6004/10798] VOYG (US): sector_id=206
  [6005/10798] VPG (US): sector_id=123
  [6006/10798] VPV (US): sector_id=147
  [6007/10798] VRT (US): sector_id=209
  [6008/10798] VRTS (US): sector_id=147
  [6009/10798] VSH (US): sector_id=128
  [6010/10798] VST (US): sector_id=258
  [6011/10798] VSTS (US): sector_id=143
  [6012/10798] VSXY (US): sector_id=178
  [6013/10798] VTEX (US): sector_id=119
  [6014/10798] VVR (US): sector_id=147
  [6015/10798] VTMX (US): sector_id=269
  [6016/10798] VTN (US): sector_id=147
  [6017/10798] VTOL (US): sector_id=248
  [6018/10798] VTR (US): sector_id=264
  [6019/10798] VTS (US): sector_id=249
  [6020/10798] TKO (US): sector_id=203
  [6021/10798] TKC (US): sector_id=197
  [6022/10798] TK (US): sector_id=252
  [6023/10798] TJX (US): sector_id=178
  [6024/10798] TISI (US): sector_id=218
  [6025/10798] TIMB (US): sector_id=197
  [6026/10798] VAC (US): sector_id=170
  [6027/10798] TIC (US): sector_id=218
  [6028/10798] THW (US): sector_id=147
  [6029/10798] THQ (US): sector_id=147
  [6030/10798] THO (US): sector_id=166
  [6031/10798] THG (US): sector_id=155
  [6032/10798] THC (US): sector_id=135
  [6033/10798] TGT (US): sector_id=193
  [6034/10798] TGS (US): sector_id=250
  [6035/10798] TGLS (US): sector_id=235
  [6036/10798] TGE (US): sector_id=147
  [6037/10798] TG (US): sector_id=213
  [6038/10798] TFX (US): sector_id=133
  [6039/10798] TFPM (US): sector_id=242
  [6040/10798] TFIN (US): sector_id=139
  [6041/10798] TFII (US): sector_id=226
  [6042/10798] VACI (US): sector_id=142
  [6043/10798] VAL (US): sector_id=247
  [6044/10798] VALE (US): sector_id=239
  [6045/10798] VATE (US): sector_id=208
  [6046/10798] VBF (US): sector_id=147
  [6047/10798] VCV (US): sector_id=147
  [6048/10798] QXO (US): sector_id=214
  [6049/10798] VCX (US): null (매핑 실패)
  [6050/10798] VECA (US): sector_id=142
  [6051/10798] TNL (US): sector_id=175
  [6052/10798] TOL (US): sector_id=163
  [6053/10798] TOST (US): sector_id=120
  [6054/10798] TPB (US): sector_id=189
  [6055/10798] TPC (US): sector_id=208
  [6056/10798] TPL (US): sector_id=249
  [6057/10798] TPR (US): sector_id=167
  [6058/10798] TPTA (US): null (매핑 실패)
  [6059/10798] TPVG (US): sector_id=147
  [6060/10798] TR (US): sector_id=188
  [6061/10798] TRAD (US): sector_id=142
  [6062/10798] TRAK (US): sector_id=119
  [6063/10798] TRC (US): sector_id=211
  [6064/10798] TREX (US): sector_id=207
  [6065/10798] TRGP (US): sector_id=252
  [6066/10798] TRN (US): sector_id=226
  [6067/10798] TRNO (US): sector_id=261
  [6068/10798] TROX (US): sector_id=231
  [6069/10798] TRP (US): sector_id=252
  [6070/10798] TRTX (US): sector_id=151
  [6071/10798] TRU (US): sector_id=150
  [6072/10798] TRV (US): sector_id=155
  [6073/10798] TS (US): sector_id=248
  [6074/10798] TSI (US): sector_id=147
  [6075/10798] TSLX (US): sector_id=147
  [6076/10798] TSM (US): sector_id=128
  [6077/10798] TSN (US): sector_id=187
  [6078/10798] TSQ (US): sector_id=199
  [6079/10798] TT (US): sector_id=207
  [6080/10798] TTAM (US): sector_id=235
  [6081/10798] TTC (US): sector_id=213
  [6082/10798] TTE (US): sector_id=250
  [6083/10798] TTI (US): sector_id=211
  [6084/10798] TU (US): sector_id=197
  [6085/10798] TUYA (US): sector_id=120
  [6086/10798] TV (US): sector_id=197
  [6087/10798] TVC (US): null (매핑 실패)
  [6088/10798] TVE (US): null (매핑 실패)
  [6089/10798] TWI (US): sector_id=212
  [6090/10798] TWLO (US): sector_id=120
  [6091/10798] TWN (US): sector_id=147
  [6092/10798] TWO (US): sector_id=151
  [6093/10798] TWOD (US): null (매핑 실패)
  [6094/10798] TX (US): sector_id=244
  [6095/10798] TXNM (US): sector_id=254
  [6096/10798] TXO (US): sector_id=249
  [6097/10798] TXT (US): sector_id=206
  [6098/10798] TY (US): sector_id=147
  [6099/10798] TYG (US): sector_id=147
  [6100/10798] TYL (US): sector_id=119
  [6101/10798] U (US): sector_id=119
  [6102/10798] UA (US): sector_id=167
  [6103/10798] UAA (US): sector_id=167
  [6104/10798] R (US): sector_id=143
  [6105/10798] RA (US): sector_id=147
  [6106/10798] RAC (US): sector_id=142
  [6107/10798] RACE (US): sector_id=159
  [6108/10798] RAL (US): sector_id=124
  [6109/10798] RAMP (US): null (매핑 실패)
  [6110/10798] RBA (US): sector_id=218
  [6111/10798] RBC (US): sector_id=213
  [6112/10798] RBLX (US): sector_id=204
  [6113/10798] RBRK (US): sector_id=120
  [6114/10798] RC (US): sector_id=151
  [6115/10798] RCD (US): null (매핑 실패)
  [6116/10798] RCI (US): sector_id=197
  [6117/10798] RCL (US): sector_id=175
  [6118/10798] RCS (US): sector_id=147
  [6119/10798] RCUS (US): sector_id=129
  [6120/10798] RDDT (US): sector_id=205
  [6121/10798] RDN (US): sector_id=154
  [6122/10798] RDW (US): sector_id=206
  [6123/10798] RDY (US): sector_id=130
  [6124/10798] RELX (US): sector_id=218
  [6125/10798] RERE (US): sector_id=177
  [6126/10798] RES (US): sector_id=248
  [6127/10798] UAMY (US): sector_id=239
  [6128/10798] VVX (US): sector_id=206
  [6129/10798] RZC (US): null (매핑 실패)
  [6130/10798] TBI (US): sector_id=220
  [6131/10798] TFC (US): sector_id=139
  [6132/10798] UAN (US): sector_id=232
  [6133/10798] UBER (US): sector_id=119
  [6134/10798] UBS (US): sector_id=138
  [6135/10798] UCB (US): sector_id=139
  [6136/10798] UDR (US): sector_id=265
  [6137/10798] UE (US): sector_id=266
  [6138/10798] UFI (US): sector_id=169
  [6139/10798] UGI (US): sector_id=255
  [6140/10798] UGP (US): sector_id=251
  [6141/10798] UHAL (US): sector_id=143
  [6142/10798] UHS (US): sector_id=135
  [6143/10798] TCPA (US): null (매핑 실패)
  [6144/10798] TCI (US): sector_id=271
  [6145/10798] TCBX (US): sector_id=139
  [6146/10798] TBN (US): sector_id=249
  [6147/10798] TBBB (US): sector_id=193
  [6148/10798] TBB (US): null (매핑 실패)
  [6149/10798] REX (US): sector_id=231
  [6150/10798] REXR (US): sector_id=261
  [6151/10798] REZI (US): sector_id=214
  [6152/10798] RF (US): sector_id=139
  [6153/10798] RFI (US): sector_id=147
  [6154/10798] RFL (US): sector_id=271
  [6155/10798] RFM (US): sector_id=147
  [6156/10798] RFMZ (US): sector_id=147
  [6157/10798] RGA (US): sector_id=156
  [6158/10798] RGR (US): null (매핑 실패)
  [6159/10798] RGT (US): sector_id=147
  [6160/10798] RH (US): sector_id=181
  [6161/10798] RHI (US): sector_id=220
  [6162/10798] RHLD (US): sector_id=218
  [6163/10798] RHP (US): sector_id=262
  [6164/10798] RIG (US): sector_id=247
  [6165/10798] RIO (US): sector_id=239
  [6166/10798] RITM (US): sector_id=151
  [6167/10798] RIV (US): sector_id=147
  [6168/10798] RJF (US): sector_id=147
  [6169/10798] RKT (US): sector_id=144
  [6170/10798] RL (US): sector_id=167
  [6171/10798] RLI (US): sector_id=155
  [6172/10798] RLJ (US): sector_id=262
  [6173/10798] RLTY (US): sector_id=147
  [6174/10798] RLX (US): sector_id=189
  [6175/10798] RM (US): sector_id=146
  [6176/10798] RMAX (US): sector_id=271
  [6177/10798] RMD (US): sector_id=133
  [6178/10798] RMI (US): sector_id=147
  [6179/10798] RMM (US): sector_id=147
  [6180/10798] RMMZ (US): sector_id=147
  [6181/10798] RMT (US): sector_id=147
  [6182/10798] RNG (US): sector_id=119
  [6183/10798] RNGR (US): sector_id=248
  [6184/10798] RNP (US): sector_id=147
  [6185/10798] RNR (US): sector_id=156
  [6186/10798] RNST (US): sector_id=139
  [6187/10798] ROG (US): null (매핑 실패)
  [6188/10798] ROK (US): sector_id=213
  [6189/10798] ROL (US): sector_id=175
  [6190/10798] RPC (US): sector_id=147
  [6191/10798] RPM (US): sector_id=234
  [6192/10798] RPT (US): sector_id=151
  [6193/10798] RQI (US): sector_id=147
  [6194/10798] RRC (US): sector_id=249
  [6195/10798] RRX (US): sector_id=213
  [6196/10798] RS (US): sector_id=244
  [6197/10798] RSF (US): sector_id=147
  [6198/10798] RSG (US): sector_id=216
  [6199/10798] RSI (US): sector_id=170
  [6200/10798] RSKD (US): sector_id=119
  [6201/10798] RTO (US): sector_id=218
  [6202/10798] RTX (US): sector_id=206
  [6203/10798] RVI (US): sector_id=147
  [6204/10798] RVLV (US): sector_id=177
  [6205/10798] RVT (US): sector_id=147
  [6206/10798] RVTY (US): sector_id=131
  [6207/10798] RWT (US): sector_id=151
  [6208/10798] RWTN (US): null (매핑 실패)
  [6209/10798] RWTO (US): null (매핑 실패)
  [6210/10798] RWTP (US): null (매핑 실패)
  [6211/10798] TEX (US): sector_id=212
  [6212/10798] RWTQ (US): null (매핑 실패)
  [6213/10798] RWTS (US): null (매핑 실패)
  [6214/10798] TEVA (US): null (매핑 실패)
  [6215/10798] RXO (US): sector_id=226
  [6216/10798] RY (US): sector_id=138
  [6217/10798] RYAM (US): sector_id=231
  [6218/10798] RYAN (US): sector_id=154
  [6219/10798] RYN (US): sector_id=267
  [6220/10798] RYZ (US): sector_id=213
  [6221/10798] RZB (US): null (매핑 실패)
  [6222/10798] S (US): sector_id=120
  [6223/10798] SA (US): sector_id=241
  [6224/10798] SABA (US): sector_id=147
  [6225/10798] VEEV (US): sector_id=137
  [6226/10798] SAC (US): sector_id=142
  [6227/10798] SAFE (US): sector_id=260
  [6228/10798] SAGU (US): sector_id=142
  [6229/10798] SAH (US): sector_id=182
  [6230/10798] SAJ (US): null (매핑 실패)
  [6231/10798] SAM (US): sector_id=184
  [6232/10798] SAN (US): sector_id=138
  [6233/10798] SAP (US): sector_id=119
  [6234/10798] SAR (US): sector_id=147
